job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB1353,AI Compliance Manager,Governance,Senior,6,Bootcamp/Self-taught,214000.0,100000,200000,London,UK,Hybrid,Big Tech (FAANG+),Energy,risk management | legal knowledge | auditing | eu ai act | statistics | leadership,12.9,68,16.4,6.5,2026,2,1,1,0,Senior ($200-300k)
AIJOB1354,AI Compliance Manager,Governance,Mid,6,PhD,179000.0,100000,200000,Seattle,USA,Hybrid,SME (51-500),Education,eu ai act | auditing | risk management | legal knowledge | documentation | research | agile | linux,17.8,68,10.7,7.5,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB1355,AI Product Manager,Product,Senior,4,Bootcamp/Self-taught,312000.0,140000,260000,Remote,Global,Hybrid,Big Tech (FAANG+),Consulting,stakeholder management | product strategy | agile | data analysis | ai literacy | communication | statistics,11.6,85,25.3,7.5,2025,3,1,1,0,Elite (>$300k)
AIJOB1356,AI Product Manager,Product,Mid,6,Bootcamp/Self-taught,191000.0,140000,260000,Chicago,USA,On-site,Enterprise (5000+),Consulting,product strategy | ai literacy | stakeholder management | agile | data analysis | git | problem solving | linux,10.0,85,25.1,6.3,2026,1,0,0,0,Upper-Mid ($150-200k)
AIJOB1357,AI Product Manager,Product,Entry,10,Bachelor's,153000.0,140000,260000,Chicago,USA,Hybrid,Enterprise (5000+),Consulting,data analysis | ai literacy | agile | stakeholder management | product strategy | research,11.8,85,14.3,6.8,2025,6,0,1,0,Upper-Mid ($150-200k)
AIJOB1358,Computer Vision Engineer,AI Engineering,Entry,8,Associate's,145000.0,145000,280000,Paris,France,Hybrid,Startup (1-50),Technology,opencv | cnns | image processing | leadership,4.0,87,10.2,9.1,2026,1,0,1,0,Mid ($100-150k)
AIJOB1359,AI Infrastructure Eng,Infrastructure,Senior,9,Bootcamp/Self-taught,140000.0,140000,270000,Bangalore,India,Hybrid,SME (51-500),Government,storage | cuda | distributed systems | agile,9.7,85,28.7,7.0,2026,1,1,1,0,Mid ($100-150k)
AIJOB1360,NLP Engineer,AI Engineering,Entry,10,Bachelor's,145000.0,145000,290000,Toronto,Canada,Hybrid,Mid-size (501-5000),Media,hugging face | transformers | large language models | python | sql,8.4,91,82.2,7.8,2026,3,0,1,0,Mid ($100-150k)
AIJOB1361,AI Business Analyst,Business,Senior,6,Bootcamp/Self-taught,216000.0,95000,180000,San Francisco,USA,Hybrid,Enterprise (5000+),Education,data visualization | communication | sql | problem solving | statistics,12.8,78,26.0,8.4,2025,2,1,1,0,Senior ($200-300k)
AIJOB1362,AI Ethics Officer,Governance,Senior,12,Associate's,141000.0,110000,210000,Austin,USA,Fully Remote,Startup (1-50),Government,research | ai policy | ethics frameworks | risk assessment | leadership,10.2,72,10.7,9.1,2025,5,1,1,0,Mid ($100-150k)
AIJOB1363,AI Agent Developer,AI Engineering,Senior,4,Associate's,197000.0,155000,290000,Toronto,Canada,Fully Remote,Enterprise (5000+),Research,planning systems | api | python | sql | statistics,15.5,96,59.5,6.1,2026,2,1,1,1,Upper-Mid ($150-200k)
AIJOB1364,AI Business Analyst,Business,Senior,3,Bachelor's,216000.0,95000,180000,New York,USA,Fully Remote,Big Tech (FAANG+),Finance,sql | data visualization | business analysis | communication | leadership,11.7,78,19.3,6.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB1365,AI Business Analyst,Business,Entry,2,Bootcamp/Self-taught,95000.0,95000,180000,Sydney,Australia,Hybrid,Enterprise (5000+),Healthcare,python | sql | business analysis | data visualization | cloud | linux | statistics,8.0,78,9.4,7.6,2026,1,0,1,0,Entry (<$100k)
AIJOB1366,Robotics Engineer (AI),Robotics,Senior,5,PhD,231000.0,125000,240000,Dubai,UAE,Hybrid,Enterprise (5000+),Technology,python | c++ | simulation | control systems | communication | git,12.5,76,27.1,7.2,2025,5,1,1,0,Senior ($200-300k)
AIJOB1367,AI Product Manager,Product,Mid,5,PhD,162000.0,140000,260000,Berlin,Germany,Hybrid,Enterprise (5000+),Energy,product strategy | stakeholder management | data analysis | agile | ai literacy | communication | problem solving | git,13.1,85,20.9,8.7,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB1368,NLP Engineer,AI Engineering,Senior,10,Bachelor's,325000.0,145000,290000,Toronto,Canada,Hybrid,Big Tech (FAANG+),Government,large language models | python | transformers | statistics,9.4,91,80.2,7.2,2025,12,1,1,0,Elite (>$300k)
AIJOB1369,LLM Engineer,AI Engineering,Entry,8,Bootcamp/Self-taught,184000.0,160000,300000,San Francisco,USA,Hybrid,Mid-size (501-5000),Government,vector databases | prompt engineering | fine-tuning | python | research,3.8,98,55.7,8.9,2026,2,0,1,1,Upper-Mid ($150-200k)
AIJOB1370,Multimodal AI Engineer,AI Engineering,Entry,5,Bootcamp/Self-taught,160000.0,160000,300000,Amsterdam,Netherlands,On-site,Startup (1-50),Automotive,fine-tuning | api | pytorch | python | research,10.3,90,11.6,9.0,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB1371,Generative AI Engineer,AI Engineering,Senior,4,PhD,354000.0,150000,295000,Zurich,Switzerland,Fully Remote,Mid-size (501-5000),Research,python | fine-tuning | large language models | sql | agile | research,16.4,95,54.5,9.8,2025,6,1,1,1,Elite (>$300k)
AIJOB1372,MLOps Engineer,ML Operations,Entry,9,Bootcamp/Self-taught,134000.0,130000,260000,Chicago,USA,Fully Remote,Enterprise (5000+),Education,docker | mlflow | cloud | ci/cd | kubernetes | python | monitoring | sql,13.8,93,43.6,9.3,2025,11,0,1,0,Mid ($100-150k)
AIJOB1373,Generative AI Engineer,AI Engineering,Senior,6,Bootcamp/Self-taught,209000.0,150000,295000,Singapore,Singapore,Hybrid,Enterprise (5000+),Automotive,generative ai api | deployment | diffusion models | fine-tuning | python | large language models | statistics | agile | sql,14.1,95,33.8,8.6,2026,2,1,1,1,Senior ($200-300k)
AIJOB1374,Generative AI Engineer,AI Engineering,Senior,7,Bootcamp/Self-taught,209000.0,150000,295000,Amsterdam,Netherlands,Hybrid,Startup (1-50),Technology,deployment | diffusion models | python | large language models | linux | cloud | research,16.6,95,79.5,9.4,2026,2,1,1,1,Senior ($200-300k)
AIJOB1375,AI Solutions Architect,Architecture,Senior,13,Master's,384000.0,180000,320000,New York,USA,On-site,SME (51-500),Finance,leadership | cloud | python | system design | machine learning | enterprise architecture | communication | statistics,14.0,84,9.3,8.5,2025,9,1,0,0,Elite (>$300k)
AIJOB1376,AI Agent Developer,AI Engineering,Mid,7,Master's,200000.0,155000,290000,Chicago,USA,On-site,Mid-size (501-5000),Government,python | langchain | planning systems | autogen | communication | agile | leadership,12.0,96,66.7,6.1,2026,2,0,0,1,Upper-Mid ($150-200k)
AIJOB1377,AI Business Analyst,Business,Entry,7,Bootcamp/Self-taught,95000.0,95000,180000,Berlin,Germany,Hybrid,SME (51-500),Energy,python | business analysis | communication | cloud | statistics | linux,9.4,78,13.6,7.8,2026,1,0,1,0,Entry (<$100k)
AIJOB1378,LLM Engineer,AI Engineering,Senior,8,PhD,240000.0,160000,300000,Berlin,Germany,Fully Remote,Mid-size (501-5000),Manufacturing,llm api | python | prompt engineering | fine-tuning | retrieval augmented generation | linux | statistics,9.3,98,53.6,6.0,2025,8,1,1,1,Senior ($200-300k)
AIJOB1379,Prompt Engineer,AI Engineering,Senior,4,PhD,155000.0,90000,200000,Paris,France,Hybrid,SME (51-500),Research,testing | documentation | natural language processing | python | llm api | prompt design | linux | sql | communication,3.9,82,8.1,9.4,2026,1,1,1,1,Upper-Mid ($150-200k)
AIJOB1380,Senior ML Engineer,AI Engineering,Senior,7,Bootcamp/Self-taught,180000.0,180000,312000,Beijing,China,Hybrid,Mid-size (501-5000),Retail,llm fine-tuning | distributed systems | machine learning operations | python | pytorch | system design | git | agile | linux,16.0,96,27.7,9.1,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1381,AI Business Analyst,Business,Senior,3,Bachelor's,130000.0,95000,180000,Sydney,Australia,On-site,Mid-size (501-5000),Manufacturing,python | sql | communication,8.4,78,18.2,7.2,2026,1,1,0,0,Mid ($100-150k)
AIJOB1382,AI Engineer,AI Engineering,Entry,5,Bachelor's,118000.0,100000,250000,Austin,USA,Hybrid,SME (51-500),Education,cloud (aws/gcp/azure) | docker | llm integration | python | agile | leadership,14.6,95,65.8,6.2,2026,2,0,1,0,Mid ($100-150k)
AIJOB1383,Prompt Engineer,AI Engineering,Senior,3,Bachelor's,206000.0,90000,200000,Austin,USA,Fully Remote,Enterprise (5000+),Automotive,natural language processing | testing | documentation | llm api | linux | sql,5.8,82,17.0,9.5,2025,12,1,1,1,Senior ($200-300k)
AIJOB1384,Robotics Engineer (AI),Robotics,Entry,10,Associate's,125000.0,125000,240000,Los Angeles,USA,Fully Remote,SME (51-500),Finance,python | control systems | simulation | computer vision | sql | cloud | problem solving,11.4,76,29.4,6.6,2025,8,0,1,0,Mid ($100-150k)
AIJOB1385,Senior ML Engineer,AI Engineering,Senior,12,Associate's,274000.0,180000,312000,Berlin,Germany,Fully Remote,Big Tech (FAANG+),Energy,python | system design | distributed systems | git | cloud | research,17.8,96,63.9,6.1,2025,2,1,1,0,Senior ($200-300k)
AIJOB1386,AI Business Analyst,Business,Entry,7,Associate's,95000.0,95000,180000,Austin,USA,Hybrid,Startup (1-50),Energy,business analysis | python | sql | communication | data visualization | research | agile,10.0,78,16.9,7.3,2025,2,0,1,0,Entry (<$100k)
AIJOB1387,AI Product Manager,Product,Senior,10,Bachelor's,161000.0,140000,260000,Tokyo,Japan,Fully Remote,Mid-size (501-5000),Technology,data analysis | agile | product strategy | problem solving | linux,12.7,85,25.8,7.7,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB1388,MLOps Engineer,ML Operations,Senior,4,Master's,285000.0,130000,260000,Chicago,USA,Hybrid,Mid-size (501-5000),Consulting,kubernetes | docker | mlflow | python | monitoring | ci/cd | git | linux | agile,17.8,93,72.8,7.8,2026,3,1,1,0,Senior ($200-300k)
AIJOB1389,Prompt Engineer,AI Engineering,Mid,3,PhD,153000.0,90000,200000,Zurich,Switzerland,Hybrid,Enterprise (5000+),Healthcare,documentation | python | testing | natural language processing | leadership | research,9.1,82,14.0,6.4,2026,3,0,1,1,Upper-Mid ($150-200k)
AIJOB1390,MLOps Engineer,ML Operations,Entry,7,Master's,165000.0,130000,260000,London,UK,Hybrid,Big Tech (FAANG+),Retail,cloud | kubernetes | docker | sql | agile | linux,16.6,93,85.2,8.4,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB1391,MLOps Engineer,ML Operations,Entry,6,Bootcamp/Self-taught,228000.0,130000,260000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Government,ci/cd | cloud | kubernetes | docker,17.7,93,75.8,6.5,2025,3,0,1,0,Senior ($200-300k)
AIJOB1392,ML Engineer,AI Engineering,Mid,4,Bachelor's,168000.0,120000,280000,London,UK,On-site,Enterprise (5000+),Automotive,sql | python | kubernetes | tensorflow | pytorch | research,15.1,97,69.9,6.7,2025,5,0,0,0,Upper-Mid ($150-200k)
AIJOB1393,Senior ML Engineer,AI Engineering,Senior,5,Bootcamp/Self-taught,226000.0,180000,312000,Berlin,Germany,On-site,Enterprise (5000+),Automotive,distributed systems | python | system design | problem solving,11.3,96,53.5,8.8,2026,2,1,0,0,Senior ($200-300k)
AIJOB1394,AI Research Scientist,Research,Mid,10,PhD,273000.0,115000,280000,Chicago,USA,Fully Remote,Big Tech (FAANG+),Healthcare,deep learning | python | research | mathematics | publishing | pytorch | cloud,12.6,88,24.5,7.5,2025,12,0,1,0,Senior ($200-300k)
AIJOB1395,Deep Learning Engineer,AI Engineering,Entry,3,Associate's,154000.0,141000,270000,Austin,USA,Hybrid,Big Tech (FAANG+),Media,tensorflow | neural networks | gpu computing | python | pytorch | cuda | research,8.9,89,22.6,7.2,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB1396,AI Infrastructure Eng,Infrastructure,Mid,6,Bachelor's,140000.0,140000,270000,Paris,France,On-site,SME (51-500),Energy,networking | cloud | distributed systems | kubernetes | agile | communication,17.6,85,22.1,7.5,2025,6,0,0,0,Mid ($100-150k)
AIJOB1397,Deep Learning Engineer,AI Engineering,Senior,6,Master's,141000.0,141000,270000,Bangalore,India,Fully Remote,SME (51-500),Technology,neural networks | pytorch | gpu computing | tensorflow | python | communication,4.6,89,13.5,8.4,2026,1,1,1,0,Mid ($100-150k)
AIJOB1398,ML Engineer,AI Engineering,Senior,5,PhD,268000.0,120000,280000,Chicago,USA,Fully Remote,SME (51-500),Automotive,tensorflow | machine learning operations | sql | python | problem solving | leadership | statistics,12.6,97,19.0,6.9,2025,2,1,1,0,Senior ($200-300k)
AIJOB1399,LLM Engineer,AI Engineering,Mid,8,Master's,231000.0,160000,300000,New York,USA,On-site,SME (51-500),Education,retrieval augmented generation | python | fine-tuning | statistics | leadership,7.1,98,85.5,8.4,2026,2,0,0,1,Senior ($200-300k)
AIJOB1400,Senior Data Scientist,Data Science,Senior,6,Bootcamp/Self-taught,193000.0,157000,218000,Austin,USA,Fully Remote,Mid-size (501-5000),Technology,causal inference | leadership | python | machine learning | communication,8.4,90,6.9,6.3,2025,12,1,1,0,Upper-Mid ($150-200k)
AIJOB1401,Data Engineer (AI),Data Engineering,Mid,4,PhD,243000.0,130000,220000,San Francisco,USA,Hybrid,Mid-size (501-5000),Research,dbt | feature stores | airflow | statistics,15.6,88,13.9,9.6,2026,2,0,1,0,Senior ($200-300k)
AIJOB1402,Prompt Engineer,AI Engineering,Mid,1,PhD,118000.0,90000,200000,London,UK,On-site,SME (51-500),Healthcare,prompt design | natural language processing | llm api | documentation | testing | python | statistics,8.5,82,16.5,9.6,2025,5,0,0,1,Mid ($100-150k)
AIJOB1403,Senior Data Scientist,Data Science,Senior,11,Associate's,261600.0,157000,218000,New York,USA,Fully Remote,Mid-size (501-5000),Technology,machine learning | python | causal inference | deep learning | leadership | advanced statistics,7.2,90,7.7,6.3,2025,7,1,1,0,Senior ($200-300k)
AIJOB1404,Generative AI Engineer,AI Engineering,Mid,8,Associate's,150000.0,150000,295000,Boston,USA,Hybrid,Startup (1-50),Government,large language models | deployment | generative ai api | agile,11.9,95,32.7,8.0,2026,3,0,1,1,Mid ($100-150k)
AIJOB1405,AI Ethics Officer,Governance,Entry,9,Associate's,110000.0,110000,210000,Tokyo,Japan,Fully Remote,Mid-size (501-5000),Government,research | ai policy | risk assessment | communication | problem solving | cloud | statistics,13.4,72,9.0,7.8,2026,1,0,1,0,Mid ($100-150k)
AIJOB1406,AI Ethics Officer,Governance,Mid,12,Bachelor's,170000.0,110000,210000,Austin,USA,Hybrid,Enterprise (5000+),Manufacturing,ethics frameworks | communication | ai policy | research | problem solving,8.2,72,17.9,8.8,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB1407,Robotics Engineer (AI),Robotics,Senior,8,Associate's,154000.0,125000,240000,London,UK,Hybrid,Startup (1-50),Automotive,simulation | c++ | control systems | problem solving | leadership,16.9,76,11.5,7.8,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB1408,LLM Engineer,AI Engineering,Senior,8,Bootcamp/Self-taught,334000.0,160000,300000,Dubai,UAE,Hybrid,Big Tech (FAANG+),Manufacturing,retrieval augmented generation | python | prompt engineering | llm api | fine-tuning | cloud | sql,8.6,98,74.9,6.8,2025,2,1,1,1,Elite (>$300k)
AIJOB1409,AI Security Engineer,Security,Mid,3,Associate's,219000.0,140000,260000,New York,USA,Fully Remote,Enterprise (5000+),Education,cybersecurity | ml security | red teaming | python | risk analysis | communication | problem solving,12.8,80,11.0,8.6,2025,8,0,1,0,Senior ($200-300k)
AIJOB1410,AI Infrastructure Eng,Infrastructure,Entry,9,Associate's,140000.0,140000,270000,Tokyo,Japan,Hybrid,Enterprise (5000+),Healthcare,cloud | cuda | storage | distributed systems | kubernetes | networking | git,8.6,85,28.8,9.6,2025,6,0,1,0,Mid ($100-150k)
AIJOB1411,AI Engineer,AI Engineering,Senior,6,Associate's,224000.0,100000,250000,New York,USA,Hybrid,Mid-size (501-5000),Healthcare,python | llm integration | cloud (aws/gcp/azure) | pytorch | docker | research | communication | problem solving,9.0,95,30.7,6.8,2026,2,1,1,0,Senior ($200-300k)
AIJOB1412,NLP Engineer,AI Engineering,Entry,4,Bachelor's,145000.0,145000,290000,Dubai,UAE,Fully Remote,SME (51-500),Research,transformers | bert | text processing | hugging face | large language models | communication | sql | research,4.9,91,47.0,8.2,2026,2,0,1,0,Mid ($100-150k)
AIJOB1413,AI Product Manager,Product,Senior,7,Master's,254000.0,140000,260000,Berlin,Germany,Hybrid,Enterprise (5000+),Healthcare,ai literacy | stakeholder management | product strategy | data analysis | agile | statistics,11.3,85,15.1,6.0,2025,1,1,1,0,Senior ($200-300k)
AIJOB1414,Senior Data Scientist,Data Science,Entry,12,PhD,157000.0,157000,218000,London,UK,On-site,Mid-size (501-5000),Consulting,python | advanced statistics | causal inference | leadership | deep learning | machine learning | git,9.0,90,27.1,6.0,2025,7,0,0,0,Upper-Mid ($150-200k)
AIJOB1415,Prompt Engineer,AI Engineering,Entry,2,Master's,166000.0,90000,200000,New York,USA,On-site,Big Tech (FAANG+),Government,testing | documentation | python | llm api | natural language processing | prompt design | leadership | cloud | communication,4.0,82,14.8,7.2,2026,2,0,0,1,Upper-Mid ($150-200k)
AIJOB1416,MLOps Engineer,ML Operations,Entry,5,Master's,130000.0,130000,260000,Paris,France,Hybrid,SME (51-500),Finance,kubernetes | docker | mlflow | ci/cd | python | monitoring | cloud | communication | research,8.4,93,83.8,9.2,2026,3,0,1,0,Mid ($100-150k)
AIJOB1417,ML Engineer,AI Engineering,Senior,7,Associate's,298000.0,120000,280000,Austin,USA,On-site,Enterprise (5000+),Finance,kubernetes | pytorch | machine learning operations | cloud,12.5,97,72.1,6.4,2026,3,1,0,0,Senior ($200-300k)
AIJOB1418,Data Scientist,Data Science,Mid,5,PhD,234000.0,138000,195000,Boston,USA,On-site,Big Tech (FAANG+),Technology,sql | scikit-learn | data visualization | ml algorithms | communication | agile | git,3.5,92,21.8,8.9,2026,1,0,0,0,Senior ($200-300k)
AIJOB1419,Robotics Engineer (AI),Robotics,Entry,6,PhD,175000.0,125000,240000,Boston,USA,On-site,Mid-size (501-5000),Education,c++ | ros | computer vision | simulation | sql | agile | leadership,11.6,76,5.0,8.8,2026,2,0,0,0,Upper-Mid ($150-200k)
AIJOB1420,AI Solutions Architect,Architecture,Senior,6,Associate's,309000.0,180000,320000,Boston,USA,Fully Remote,Mid-size (501-5000),Healthcare,system design | machine learning | leadership | cloud | statistics | research,9.5,84,13.2,9.7,2026,1,1,1,0,Elite (>$300k)
AIJOB1421,AI Solutions Architect,Architecture,Mid,13,Master's,180000.0,180000,320000,Berlin,Germany,Fully Remote,Startup (1-50),Finance,machine learning | leadership | python | system design | enterprise architecture | problem solving,11.9,84,29.2,8.3,2025,11,0,1,0,Upper-Mid ($150-200k)
AIJOB1422,LLM Engineer,AI Engineering,Entry,3,Bootcamp/Self-taught,160000.0,160000,300000,Paris,France,Hybrid,Startup (1-50),Finance,retrieval augmented generation | fine-tuning | llm api | python | prompt engineering | vector databases | cloud | communication,3.3,98,17.0,8.0,2026,2,0,1,1,Upper-Mid ($150-200k)
AIJOB1423,MLOps Engineer,ML Operations,Mid,3,PhD,130000.0,130000,260000,Amsterdam,Netherlands,Hybrid,Startup (1-50),Media,docker | python | monitoring | cloud | kubernetes | ci/cd | research | agile,14.4,93,57.6,8.0,2025,5,0,1,0,Mid ($100-150k)
